joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
0.057302,0.057698,-0.139904,0.026158,0.007128,0.031851,0.229900,-0.005079,0.382808,0.328238,0.324633,-0.096008,-0.143105,-0.279749,-0.257053,0.284650,-0.254747,0.007486,0.000475,-0.619331,0.527814,1.061267,1.194047,-0.203088,0.017417,0.056505,0.026588,-0.042353,-0.082309
0.055062,0.047861,-0.141761,0.023398,0.004388,0.028721,0.232181,-0.002586,0.396522,0.328007,0.337915,-0.105755,-0.136376,-0.278693,-0.260830,0.283129,-0.259032,0.008852,0.002256,-0.614542,0.519404,1.061116,1.170849,-0.205258,0.012471,0.054756,0.023244,-0.041115,-0.085095
0.052312,0.037695,-0.143144,0.020632,0.001583,0.025371,0.234478,-0.000138,0.410392,0.327834,0.351504,-0.115410,-0.128544,-0.278110,-0.265179,0.281386,-0.263543,0.010069,0.003855,-0.609179,0.510607,1.060315,1.146035,-0.206664,0.006772,0.053392,0.020203,-0.039503,-0.088233
0.048541,0.026872,-0.144777,0.017857,-0.001354,0.021578,0.236806,0.002221,0.424574,0.328972,0.365707,-0.124879,-0.118505,-0.278110,-0.270672,0.281386,-0.268505,0.010069,0.003855,-0.602668,0.501037,1.058673,1.117991,-0.207885,-0.000431,0.051861,0.016557,-0.039503,-0.092075
0.042201,0.012968,-0.146153,0.014824,-0.004635,0.017509,0.238963,0.004794,0.437638,0.332038,0.383166,-0.134502,-0.107581,-0.279666,-0.277259,0.280656,-0.273851,0.011494,0.004630,-0.595947,0.493397,1.056801,1.091759,-0.209322,-0.004926,0.050476,0.011582,-0.037974,-0.096601
0.034575,-0.002477,-0.147400,0.011663,-0.008089,0.013301,0.241034,0.007474,0.450143,0.336067,0.402254,-0.144200,-0.096215,-0.281595,-0.284393,0.280809,-0.279390,0.012864,0.004619,-0.589121,0.486722,1.054813,1.066433,-0.210868,-0.007574,0.049164,0.005943,-0.036435,-0.101469
0.022570,-0.022335,-0.150846,0.008300,-0.012277,0.009060,0.242883,0.009379,0.459682,0.342946,0.424186,-0.153808,-0.084188,-0.283780,-0.292636,0.280809,-0.283917,0.012864,0.006261,-0.583799,0.477917,1.052751,1.047100,-0.212205,-0.007574,0.047709,-0.001155,-0.036435,-0.106725
0.010420,-0.042168,-0.154822,0.004609,-0.016689,0.004749,0.244590,0.011442,0.469034,0.349806,0.446015,-0.163756,-0.071885,-0.285936,-0.300979,0.281792,-0.288272,0.014309,0.007356,-0.579328,0.468497,1.050667,1.030575,-0.212688,-0.006649,0.046278,-0.008060,-0.034785,-0.111487
-0.002023,-0.061955,-0.159856,0.000262,-0.021550,0.000296,0.246016,0.013820,0.478011,0.356626,0.467639,-0.174384,-0.059028,-0.288031,-0.309525,0.283358,-0.292281,0.014309,0.007356,-0.576559,0.457847,1.048538,1.019668,-0.211461,-0.005351,0.044895,-0.014577,-0.034785,-0.115260
-0.014688,-0.081450,-0.164973,-0.004267,-0.026195,-0.003544,0.247094,0.016459,0.485343,0.362866,0.487909,-0.185375,-0.045430,-0.290460,-0.317939,0.285015,-0.295988,0.015907,0.008334,-0.574636,0.448218,1.046692,1.016032,-0.208543,-0.000724,0.044001,-0.021161,-0.033096,-0.119180
