body_0_x,body_0_y,body_0_z,body_1_x,body_1_y,body_1_z,body_2_x,body_2_y,body_2_z,body_3_x,body_3_y,body_3_z,body_4_x,body_4_y,body_4_z,body_5_x,body_5_y,body_5_z,body_6_x,body_6_y,body_6_z,body_7_x,body_7_y,body_7_z,body_8_x,body_8_y,body_8_z,body_9_x,body_9_y,body_9_z,body_10_x,body_10_y,body_10_z,body_11_x,body_11_y,body_11_z,body_12_x,body_12_y,body_12_z,body_13_x,body_13_y,body_13_z
0.017118,0.132988,0.777033,-0.066781,0.264839,0.698705,-0.008964,0.476394,0.485047,-0.190992,0.234744,0.395071,0.089839,0.112481,0.617805,0.148394,0.247060,0.349049,0.053833,0.218009,0.047733,0.017692,0.113342,0.827301,-0.010993,0.204279,1.085171,-0.161185,0.291329,1.023055,0.009070,0.316228,0.960864,0.167256,-0.003916,1.035034,0.347409,-0.002857,0.997091,0.220466,0.095767,1.085314
0.013804,0.133224,0.784106,-0.063927,0.273724,0.717262,0.014452,0.508190,0.536703,-0.203466,0.299140,0.444955,0.081837,0.118705,0.621938,0.142096,0.246046,0.349977,0.052941,0.218164,0.046886,0.014116,0.110286,0.832909,-0.024811,0.190929,1.093621,-0.191315,0.246107,1.036690,-0.041333,0.314530,0.957804,0.172368,0.002105,1.040112,0.350480,0.037497,1.009984,0.214005,0.125376,1.095280
0.011872,0.134788,0.790332,-0.060790,0.281758,0.735409,0.034735,0.535864,0.593758,-0.212911,0.369008,0.491635,0.075687,0.127367,0.625803,0.136641,0.246407,0.350190,0.052477,0.218465,0.045668,0.012301,0.108324,0.837316,-0.036339,0.174082,1.101301,-0.211803,0.194121,1.048055,-0.097429,0.303039,0.956572,0.180434,0.010522,1.042623,0.346972,0.085520,1.019927,0.204252,0.163642,1.104374
0.012519,0.138499,0.795771,-0.056391,0.289732,0.752507,0.050747,0.559662,0.654966,-0.215664,0.444439,0.531107,0.072104,0.138250,0.629364,0.131570,0.247808,0.349464,0.051786,0.218670,0.043877,0.013701,0.108687,0.840750,-0.041844,0.155774,1.107969,-0.218640,0.142250,1.057009,-0.150171,0.279261,0.958375,0.192056,0.021451,1.042629,0.331853,0.140144,1.027178,0.189492,0.213700,1.115836
0.014454,0.143283,0.800816,-0.051332,0.297256,0.769094,0.064132,0.576811,0.719027,-0.212991,0.522269,0.578254,0.069797,0.150267,0.633004,0.126562,0.249763,0.348762,0.051061,0.218654,0.042287,0.016791,0.110376,0.843614,-0.043843,0.137281,1.113073,-0.215127,0.091465,1.061981,-0.198060,0.241324,0.960562,0.204180,0.035353,1.042526,0.301816,0.191245,1.036925,0.160455,0.264302,1.127063
0.017339,0.151962,0.807469,-0.047766,0.306339,0.785174,0.067874,0.590239,0.777594,-0.197329,0.613455,0.608133,0.068226,0.164770,0.638542,0.119690,0.251836,0.349220,0.050564,0.218591,0.041414,0.021943,0.116728,0.848286,-0.036930,0.118269,1.119736,-0.200022,0.048958,1.068260,-0.232542,0.196855,0.968072,0.220431,0.052992,1.039590,0.273230,0.229271,1.036683,0.146404,0.317658,1.133845
0.018907,0.160143,0.814204,-0.046520,0.313942,0.800079,0.067189,0.597378,0.827826,-0.169117,0.705933,0.648779,0.065760,0.178258,0.644585,0.111762,0.252988,0.350905,0.050284,0.218410,0.041549,0.025942,0.123192,0.853150,-0.026680,0.101521,1.125255,-0.178947,0.011875,1.072019,-0.254420,0.144715,0.974230,0.234485,0.071491,1.036789,0.239619,0.255419,1.041561,0.128315,0.362779,1.138102
0.017840,0.167331,0.821104,-0.050002,0.319492,0.812619,0.059509,0.601573,0.861727,-0.120196,0.798435,0.691746,0.061521,0.189648,0.651167,0.102084,0.252172,0.353863,0.050424,0.218234,0.042536,0.027489,0.129443,0.858514,-0.011684,0.087864,1.130732,-0.153462,-0.016779,1.075923,-0.260906,0.094097,0.981006,0.247236,0.088092,1.031395,0.207460,0.266681,1.051949,0.114145,0.397110,1.138159
0.014552,0.172784,0.825863,-0.056235,0.323729,0.821320,0.049237,0.605830,0.877854,-0.054331,0.873401,0.744320,0.058038,0.199923,0.656694,0.093245,0.251756,0.356719,0.049556,0.218324,0.044044,0.025791,0.133946,0.861695,-0.002445,0.074892,1.132334,-0.133812,-0.041983,1.076320,-0.261367,0.047395,0.983745,0.252531,0.099949,1.025863,0.193139,0.272867,1.047957,0.103469,0.413724,1.120579
0.010153,0.177370,0.829551,-0.063904,0.327257,0.828027,0.037717,0.610526,0.885172,0.020148,0.918086,0.811513,0.054930,0.209546,0.661857,0.086110,0.250997,0.359901,0.050659,0.217768,0.046114,0.022499,0.137620,0.863785,0.004173,0.062731,1.131728,-0.116276,-0.064826,1.074500,-0.257224,0.003508,0.983420,0.254151,0.109770,1.020443,0.186226,0.280282,1.036072,0.096771,0.425970,1.099117
