joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,joint_vel_12,joint_vel_13,joint_vel_14,joint_vel_15,joint_vel_16,joint_vel_17,joint_vel_18,joint_vel_19,joint_vel_20,joint_vel_21,joint_vel_22,joint_vel_23,joint_vel_24,joint_vel_25,joint_vel_26,joint_vel_27,joint_vel_28
-0.777832,-0.686356,0.356341,0.021119,0.128643,0.230259,-0.455229,-0.288700,0.000000,1.594394,1.397645,-0.877470,-2.306113,-0.620878,-0.768235,-0.645097,0.339435,-0.118626,-0.293034,0.892569,0.690892,-1.638329,2.314413,0.793742,0.868433,0.163658,-0.114284,1.173051,-0.292480
-0.271538,0.000000,0.000000,0.191504,0.165019,0.292699,-0.363656,-0.367390,0.000000,1.014584,0.698203,-0.103657,-2.877182,-0.311729,-0.562975,-0.146830,0.420675,-0.169163,-0.188401,-0.457186,0.603753,-3.837362,2.049547,1.208180,1.426134,0.000000,-0.220500,1.674241,-0.350120
-0.059700,0.143626,0.070379,0.336588,0.262339,0.317252,-0.288438,-0.344719,0.000000,0.804973,0.444233,-0.006218,-2.930948,-0.243154,-0.456220,0.022799,0.358610,-0.205334,-0.189552,-0.878114,0.654441,-3.853080,1.637721,1.329529,1.455125,-0.234686,-0.257299,1.678029,-0.439963
0.363985,0.550932,0.119810,0.626755,0.456980,0.366363,-0.138007,-0.299374,0.000000,0.385761,-0.063652,0.188658,-3.038517,-0.106007,-0.242755,0.362055,0.234483,-0.277678,-0.191857,-1.719984,0.755808,-3.884566,0.814074,1.572241,1.513121,-0.573377,-0.330899,1.685621,-0.619652
0.634813,0.954202,0.378941,0.798349,0.661585,0.334521,-0.123871,-0.244674,0.000000,0.245702,-0.509101,0.705518,-2.930518,0.340387,-0.080916,0.340618,0.104098,-0.334710,-0.228997,-1.103634,0.665483,-3.020010,-0.556302,3.920922,0.871406,-0.304957,-0.457691,1.834866,-0.896691
0.770229,1.155853,0.508511,0.884151,0.763893,0.318601,-0.116801,-0.217322,0.000000,0.175673,-0.731844,0.963955,-2.876543,0.563595,0.003830,0.329906,0.025937,-0.363229,-0.247566,-0.795458,0.620314,-2.587742,-1.241493,5.095304,0.550552,-0.170749,-0.521090,1.909503,-1.035220
0.656450,1.508656,0.683283,0.587096,0.835530,0.089033,-0.452703,-0.146888,0.000000,0.508475,-1.044685,1.679050,-3.079878,1.706323,0.299546,0.126755,-0.244403,-0.506557,-0.226563,0.359702,0.920263,-0.496483,-3.113317,3.765641,-0.496940,0.504129,-0.670157,1.268934,-0.344479
0.362599,1.515150,0.626423,0.412557,0.735089,-0.033113,-0.479480,-0.124407,-0.238684,0.744075,-1.071984,1.985011,-3.054670,2.435860,0.385821,0.310688,-0.386487,-0.182851,-0.269573,0.339299,1.198822,0.187072,-3.756505,2.845380,-0.670734,0.447321,-0.701840,1.101859,-0.229654
-0.225127,1.528192,0.512707,0.000000,0.534208,-0.277413,-0.533038,-0.079443,-0.716060,1.215285,-1.126605,2.596976,-3.004304,3.895004,0.558376,0.678566,-0.670663,0.464579,-0.355600,0.298491,1.755980,1.554212,-5.042967,1.004838,-1.018326,0.333709,-0.765217,0.767708,0.000000
-1.033792,1.802117,0.458025,-0.580569,0.178066,-0.558828,-0.442941,0.076804,-1.004353,2.216494,-1.155818,3.323336,-2.798113,6.082484,0.690785,1.360045,-1.411091,1.352035,-0.220340,0.458705,2.063191,1.890838,-6.628698,0.291802,-1.785278,0.683468,-0.661379,-0.632909,-0.187814
-1.438153,1.939103,0.430693,-0.902597,0.011494,-0.699545,-0.397904,0.154924,-1.148512,2.717137,-1.170462,3.686582,-2.695093,7.176336,0.757009,1.700813,-1.781328,1.795786,-0.184245,0.538826,2.216831,2.059203,-7.421705,-0.064699,-2.168789,0.858361,-0.653287,-1.333210,-0.259306
-0.736964,2.489191,0.277452,-0.562208,-0.113242,-1.084485,0.379960,0.348829,-0.969395,2.958691,-1.274878,4.677547,-3.140324,1.289434,0.545073,2.704172,-2.644199,0.605556,0.000000,1.353596,2.131084,1.547223,-8.917877,0.877860,-2.220225,2.390954,0.000000,-4.781257,-0.743613
-0.797784,2.527145,0.229075,-0.332037,-0.147247,-1.147557,0.569700,0.352232,-1.019090,3.188998,-1.453257,4.859905,-3.431901,0.764513,0.574565,2.732141,-2.696605,0.471893,-0.050105,1.788025,2.037972,1.537633,-8.618765,0.690325,-1.816696,2.396130,0.010404,-5.071958,-0.883832
-0.919423,2.602988,0.132319,0.000000,-0.215254,-1.273679,0.949169,0.359036,-1.118477,3.649521,-1.809984,5.224533,-4.015005,-0.285342,0.633535,2.788027,-2.801389,0.204558,0.000000,2.656852,1.851714,1.518404,-8.020364,0.315249,-1.009607,2.406434,0.162649,-5.653278,-1.164247
-1.246467,2.428320,0.166889,-0.192847,-0.534702,-1.266531,1.101943,0.475562,-1.301244,3.722394,-2.298492,5.335248,-4.170615,-0.183564,0.987941,2.398434,-2.504578,-0.010713,0.144006,3.401086,1.545063,0.931913,-6.401509,0.152697,-0.458491,2.003130,-0.068015,-4.764006,-1.302367
-1.409975,2.340966,0.184174,-0.353425,-0.694423,-1.262948,1.178320,0.533822,-1.392609,3.758770,-2.542722,5.390550,-4.248387,-0.132672,1.165131,2.203623,-2.356151,-0.118349,0.243875,3.773173,1.391721,0.638658,-5.592021,0.047612,-0.182929,1.801455,-0.183346,-4.319325,-1.371413
-1.289999,2.433513,0.352279,-0.640985,-1.074489,-1.092436,1.326371,0.690237,-1.302695,3.030998,-3.846058,4.644512,-3.240114,-0.448997,2.053514,1.463050,-1.081145,-0.163818,0.684871,3.568766,0.679311,0.329670,-3.190429,0.761762,-0.105938,0.965472,-0.310354,-2.064386,-1.176274
-1.095331,2.704081,0.503873,-0.392740,-0.967006,-0.989973,1.337692,0.740473,-1.178125,2.700138,-4.652900,4.176286,-2.656496,-0.382154,2.544074,1.286507,-0.646490,-0.137819,0.732951,3.260571,0.487205,0.456694,-2.757165,0.739779,-0.143862,0.704160,-0.231673,-1.396884,-1.134667
-0.705999,3.245148,0.807044,0.000000,-0.752037,-0.785045,1.360315,0.840940,-0.928988,2.038407,-6.266466,3.239814,-1.489288,-0.248466,3.525114,0.933409,0.222787,-0.085821,0.829099,2.644165,0.102988,0.710732,-1.890638,0.695804,-0.219703,0.181550,-0.074319,0.000000,-1.051427
-0.476360,3.445805,1.129209,0.599703,-0.708420,-0.826781,1.541022,0.952149,-0.823170,1.503646,-7.609371,2.327666,-0.436854,-0.349877,4.595515,0.729513,0.855008,0.070200,0.976586,2.036249,-0.131789,0.695696,-1.447529,-0.129518,-0.239420,-0.160442,0.099416,1.029667,-0.895832
-0.361556,3.546093,1.290276,0.847681,-0.686603,-0.847638,1.631356,1.007745,-0.770248,1.236260,-8.280736,1.871556,0.089335,-0.400578,5.130663,0.627550,1.171109,0.148211,1.050319,1.732263,-0.291070,0.688165,-1.225957,-0.542180,-0.249276,-0.331440,0.186283,1.575452,-0.818028
-0.150752,1.780849,1.621176,0.986450,-1.036369,-0.660863,1.532083,-0.342802,-0.665582,0.425541,-6.634537,0.810847,0.974953,-0.389601,8.867723,0.356361,1.482445,0.255144,1.923434,1.512746,0.000000,0.098607,-0.786024,-2.390209,-0.465329,-0.604513,0.251613,1.722101,-0.494568
