body_0_vel_x,body_0_vel_y,body_0_vel_z,body_1_vel_x,body_1_vel_y,body_1_vel_z,body_2_vel_x,body_2_vel_y,body_2_vel_z,body_3_vel_x,body_3_vel_y,body_3_vel_z,body_4_vel_x,body_4_vel_y,body_4_vel_z,body_5_vel_x,body_5_vel_y,body_5_vel_z,body_6_vel_x,body_6_vel_y,body_6_vel_z,body_7_vel_x,body_7_vel_y,body_7_vel_z,body_8_vel_x,body_8_vel_y,body_8_vel_z,body_9_vel_x,body_9_vel_y,body_9_vel_z,body_10_vel_x,body_10_vel_y,body_10_vel_z,body_11_vel_x,body_11_vel_y,body_11_vel_z,body_12_vel_x,body_12_vel_y,body_12_vel_z,body_13_vel_x,body_13_vel_y,body_13_vel_z
-0.029930,-0.384694,0.953608,0.083466,-0.469264,1.157922,0.117806,-0.559775,1.325086,0.079100,-0.564350,1.276426,0.178520,-0.340237,0.804182,0.269863,0.582142,0.526699,-0.035184,-0.055496,0.163473,-0.067741,-0.371487,0.946299,-0.242583,-0.224217,1.015627,-0.095784,0.361071,2.017702,1.277289,-0.464354,1.554603,-0.030153,0.571602,1.278911,0.027692,0.818105,2.066758,-0.612640,0.161479,1.841051
-0.042680,-0.389047,1.032714,0.066106,-0.459792,1.234412,0.094157,-0.501771,1.304127,0.036597,-0.517591,1.209694,0.170742,-0.303874,0.892119,0.267665,0.642328,0.652218,-0.068874,-0.096377,0.277668,-0.070589,-0.399088,1.024528,-0.195607,-0.468459,0.930514,-0.393366,-0.275010,1.676074,0.985566,-0.855800,1.320076,0.117759,0.603644,1.409245,0.328416,0.776484,2.118959,-0.357636,0.188450,1.912281
-0.067942,-0.374390,1.092607,0.029622,-0.428748,1.280466,0.052384,-0.432364,1.269757,-0.018036,-0.457004,1.142190,0.137001,-0.255578,0.969068,0.222018,0.618915,0.782155,-0.113228,-0.156444,0.435590,-0.085483,-0.408033,1.083540,-0.101405,-0.630745,0.862625,-0.567792,-0.907785,1.260462,0.681685,-1.227970,1.037472,0.284332,0.532269,1.518308,0.622085,0.587414,2.098417,-0.032762,0.108585,1.886361
-0.096510,-0.343195,1.123553,-0.016804,-0.383645,1.284637,-0.001465,-0.360245,1.218117,-0.075086,-0.389581,1.077022,0.084426,-0.204371,1.024194,0.134668,0.504131,0.894365,-0.165823,-0.219046,0.611184,-0.105260,-0.393760,1.113739,0.020696,-0.666946,0.828658,-0.521585,-1.274651,0.858863,0.541760,-1.373078,0.764125,0.403698,0.349599,1.558692,0.791854,0.273035,1.936461,0.205818,-0.099244,1.688148
-0.114191,-0.298970,1.110290,-0.057345,-0.332663,1.234132,-0.056233,-0.294506,1.142758,-0.121834,-0.323219,1.011273,0.029501,-0.155939,1.039086,0.025514,0.328535,0.958974,-0.217510,-0.256566,0.758808,-0.115918,-0.354948,1.100369,0.146150,-0.581791,0.812964,-0.255993,-1.250859,0.548900,0.646774,-1.181051,0.548990,0.432944,0.098659,1.495896,0.762216,-0.083268,1.611735,0.235115,-0.371782,1.303368
-0.110452,-0.243157,1.039211,-0.078632,-0.279568,1.121602,-0.100682,-0.240362,1.041206,-0.148380,-0.263816,0.938364,-0.011090,-0.109107,0.996022,-0.075466,0.147074,0.952197,-0.253147,-0.248357,0.834051,-0.105731,-0.293073,1.030251,0.253798,-0.423190,0.777468,0.126780,-0.918073,0.338671,0.941418,-0.716424,0.381735,0.379453,-0.151056,1.327147,0.546722,-0.375544,1.164018,0.033047,-0.601448,0.778630
-0.086404,-0.176653,0.909951,-0.078776,-0.223924,0.953430,-0.128731,-0.197653,0.918393,-0.152206,-0.214170,0.851416,-0.031472,-0.060184,0.891282,-0.144602,0.004709,0.871066,-0.259430,-0.200379,0.817937,-0.074452,-0.213300,0.902914,0.332238,-0.254429,0.688635,0.495164,-0.473452,0.165953,1.296981,-0.147815,0.197566,0.289856,-0.346768,1.082509,0.230470,-0.528264,0.674139,-0.328691,-0.698055,0.194164
-0.054584,-0.104369,0.739180,-0.067869,-0.165199,0.750500,-0.140996,-0.162927,0.784205,-0.138065,-0.174958,0.745668,-0.039307,-0.010652,0.739982,-0.175666,-0.087639,0.735342,-0.234152,-0.147378,0.723877,-0.034084,-0.126059,0.734431,0.380994,-0.124825,0.537943,0.765483,-0.081323,-0.040092,1.601750,0.382347,-0.061999,0.213730,-0.476874,0.807019,-0.090133,-0.520140,0.228802,-0.745157,-0.620656,-0.364192
-0.029623,-0.037519,0.551832,-0.058656,-0.106220,0.539218,-0.142161,-0.132825,0.647821,-0.113723,-0.146291,0.619183,-0.046952,0.030104,0.566975,-0.176467,-0.145540,0.574131,-0.188031,-0.132507,0.582194,-0.000153,-0.046443,0.549112,0.404551,-0.054015,0.344159,0.922722,0.204851,-0.292789,1.799747,0.826236,-0.389860,0.172360,-0.561918,0.535657,-0.352648,-0.374609,-0.107997,-1.128386,-0.375416,-0.821783
-0.017980,0.009663,0.368166,-0.056181,-0.053407,0.340196,-0.137430,-0.106213,0.513561,-0.085622,-0.128455,0.472787,-0.059795,0.049787,0.392888,-0.157080,-0.185913,0.409454,-0.137069,-0.180841,0.418859,0.018372,0.010367,0.367043,0.404542,-0.030941,0.143121,0.989316,0.423712,-0.530983,1.874507,1.210631,-0.705737,0.151542,-0.629000,0.278500,-0.533229,-0.143209,-0.308977,-1.418060,-0.007959,-1.126721
