joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
0.221816,-0.565338,-0.011976,-0.175049,-0.003141,0.013649,0.165642,-0.156078,0.168041,0.302130,0.173694,-0.501860,-0.469784,-0.368609,-0.401344,1.150412,-0.985764,0.182762,-0.031875,-0.108722,0.019737,0.467886,0.257877,-0.447212,0.480823,0.046701,0.015301,0.621349,-0.535289
0.221816,-0.508992,-0.018783,-0.206040,-0.049084,-0.028090,0.150961,-0.124437,0.196645,0.331315,0.062672,-0.636508,-0.539263,-0.386487,-0.338596,1.062742,-0.936094,0.189154,0.029157,-0.272349,0.110700,0.552344,0.381799,-0.416562,0.468473,0.043793,0.025135,0.610080,-0.501361
0.221957,-0.497627,-0.007567,-0.227865,-0.089561,-0.054175,0.147424,-0.123760,0.224546,0.355735,0.102883,-0.750930,-0.600892,-0.402376,-0.308730,0.972323,-0.899792,0.194746,0.028984,-0.407399,0.198341,0.649421,0.502692,-0.371150,0.474515,0.029004,0.034636,0.585185,-0.451190
0.222624,-0.508752,0.012661,-0.245105,-0.127304,-0.072054,0.149459,-0.138564,0.252096,0.377772,0.218710,-0.855241,-0.658597,-0.417271,-0.295304,0.880530,-0.870175,0.199938,-0.001792,-0.528162,0.284321,0.752810,0.622072,-0.318355,0.489752,0.008275,0.043971,0.553477,-0.392897
0.242539,-0.520069,0.048827,-0.236044,-0.136570,-0.072054,0.163601,-0.190539,0.266924,0.359035,0.386302,-0.880221,-0.682934,-0.411422,-0.293171,0.813028,-0.860997,0.195856,-0.055830,-0.588442,0.424563,0.792047,0.705907,-0.281305,0.474866,-0.003048,0.050224,0.517735,-0.343729
0.256330,-0.527120,0.078915,-0.219294,-0.141045,-0.068514,0.172246,-0.243258,0.274830,0.336938,0.539823,-0.888947,-0.698442,-0.399990,-0.299132,0.751079,-0.857358,0.189977,-0.106847,-0.643278,0.570736,0.817473,0.767612,-0.253861,0.454620,-0.011697,0.053348,0.489491,-0.301655
0.257872,-0.527120,0.096848,-0.187170,-0.135938,-0.059032,0.169893,-0.297466,0.268890,0.308119,0.665207,-0.865164,-0.696292,-0.377394,-0.321281,0.700235,-0.864796,0.180507,-0.151821,-0.687227,0.728772,0.815276,0.785061,-0.245630,0.423652,-0.014998,0.050215,0.476246,-0.273768
0.240759,-0.523834,0.099786,-0.146305,-0.125693,-0.045497,0.160013,-0.348365,0.260041,0.296089,0.765599,-0.828437,-0.675952,-0.358804,-0.341598,0.652233,-0.868647,0.168361,-0.192393,-0.720125,0.842948,0.810612,0.757404,-0.238479,0.380043,-0.018209,0.048207,0.464880,-0.245968
0.214316,-0.519645,0.095226,-0.101071,-0.112877,-0.029935,0.146369,-0.397609,0.249737,0.292452,0.853498,-0.785239,-0.646516,-0.342216,-0.360999,0.605651,-0.870704,0.154876,-0.230765,-0.747499,0.935195,0.804715,0.707195,-0.231868,0.330113,-0.021374,0.047243,0.454454,-0.218212
0.169568,-0.502619,0.084126,-0.061598,-0.104013,-0.013718,0.135498,-0.447788,0.247006,0.319808,0.887078,-0.735361,-0.580193,-0.314186,-0.371713,0.550781,-0.852984,0.125550,-0.246911,-0.753792,0.949922,0.818690,0.648235,-0.212021,0.277058,-0.029641,0.044370,0.438529,-0.197260
0.124883,-0.478032,0.074851,-0.025758,-0.098786,-0.001809,0.135877,-0.497386,0.245759,0.349244,0.896972,-0.684778,-0.506807,-0.284270,-0.381108,0.490703,-0.829417,0.085283,-0.256894,-0.752711,0.954393,0.847090,0.599371,-0.193832,0.234614,-0.042347,0.037037,0.420558,-0.180974
